Academic/Precision Medicine,Tier 2,UPMC Hillman Cancer Center,Leadership team,Leadership team,Leadership,Contact via form at hillmancancer.upmc.com,,(412) 647-2811,,Pittsburgh,PA,USA,hillmancancer.upmc.com,https://hillmancancer.upmc.com,"Comprehensive Cancer",NCI comprehensive 70+ sites Mario Lemieux Immunotherapy Center UPMC Genomics Center precision oncology,4,Yes,Unknown,Unknown,NCI comprehensive 70+ sites Mario Lemieux Immunotherapy Center UPMC Genomics Center,Pending,,,,,,"70+ sites",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,UW Carbone Cancer Center,Leadership team,Leadership team,Leadership,Contact via form at cancer.wisc.edu,,(608) 265-1700,,Madison,WI,USA,cancer.wisc.edu,https://cancer.wisc.edu,"Comprehensive Cancer",NCI comprehensive Precision Medicine Molecular Tumor Board (4000+ cases) rural outreach,4,Yes,Unknown,4000+,NCI comprehensive Precision Medicine Molecular Tumor Board (4000+ cases) rural outreach,Pending,,,,,,"4000+ cases",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,Scripps Cancer Center,Leadership team,Leadership team,Leadership,Contact via form at scripps.org/cancer,,(858) 554-8585,,San Diego,CA,USA,scripps.org,https://scripps.org/cancer,"Cancer Research",Advanced genomics liquid biopsy diagnostics CAR-T platform AbbVie collaboration digital trials,4,Yes,Unknown,Unknown,Advanced genomics liquid biopsy diagnostics CAR-T platform AbbVie collaboration,Pending,,,,,,"AbbVie collaboration",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,Cancer Treatment Centers of America,Leadership team,Leadership team,Leadership,Contact via form at cancercenter.com,,(800) 615-3055,,Multiple locations,Multiple,Multiple,USA,cancercenter.com,https://cancercenter.com,"Integrative Oncology",City of Hope acquisition precision medicine program integrative care model AZ/IL/GA locations,4,Yes,Unknown,Unknown,City of Hope acquisition precision medicine program integrative care model,Pending,,,,,,"City of Hope acquisition",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,Banner MD Anderson Cancer Center,Leadership team,Leadership team,Leadership,Contact via form at bannerhealth.com,,(480) 256-6444,,Gilbert,AZ,USA,bannerhealth.com,https://bannerhealth.com,"Comprehensive Cancer",Precision medicine program multidisciplinary tumor boards 200+ clinical trials patient-centered approach,4,Yes,Unknown,Unknown,Precision medicine program multidisciplinary tumor boards 200+ clinical trials,Pending,,,,,,"200+ clinical trials",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,Sanford Health Cancer Center,Leadership team,Leadership team,Leadership,Contact via form at sanfordhealth.org,,(605) 312-2000,,Sioux Falls,SD,USA,sanfordhealth.org,https://sanfordhealth.org/cancer,"Comprehensive Cancer",Precision oncology steward genomics tumor board Tempus collaboration primary care genetic testing,4,Yes,Unknown,Unknown,Precision oncology steward genomics tumor board Tempus collaboration,Pending,,,,,,"Tempus collaboration",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,Stephenson Cancer Center (OU Health),Dr. Kathleen Moore,Dr. Kathleen Moore,Director,Contact via form at ouhealth.com,,(405) 271-4022,,Oklahoma City,OK,USA,ouhealth.com,https://ouhealth.com,"Comprehensive Cancer",NCI designated Caris POA Radixact System (precision radiation) PSMA-PET imaging #1 in OK,4,Yes,Caris POA,Unknown,NCI designated Caris POA Radixact System (precision radiation) PSMA-PET imaging,Pending,,,,,,"Caris POA #1 in OK",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,University of Kansas Cancer Center,Dr. Andrew Godwin,Dr. Andrew Godwin,Deputy Director,Contact via form at kucancercenter.org,,(913) 588-1227,,Kansas City,KS,USA,kucancercenter.org,https://kucancercenter.org,"Comprehensive Cancer",NCI comprehensive KIPM (Kansas Inst for Precision Medicine) myeloMATCH trial leader,4,Yes,Unknown,Unknown,NCI comprehensive KIPM (Kansas Inst for Precision Medicine) myeloMATCH trial leader,Pending,,,,,,"KIPM (Kansas Inst for Precision Medicine)",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,Markey Cancer Center (UK HealthCare),Dr. B. Mark Evers,Dr. B. Mark Evers,Director,Contact via form at wakehealth.edu,,(859) 257-4500,,Lexington,KY,USA,ukhealthcare.uky.edu,https://ukhealthcare.uky.edu/markey,"Comprehensive Cancer",NCI designated Precision Medicine Clinic Molecular Tumor Board Early Phase Clinical Trials Center,4,Yes,Unknown,Unknown,NCI designated Precision Medicine Clinic Molecular Tumor Board Early Phase Clinical Trials Center,Pending,,,,,,"Early Phase Clinical Trials Center",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,Wake Forest Baptist Cancer Center,Leadership team,Leadership team,Leadership,Contact via form at unclineberger.org,,(336) 716-2011,,Winston-Salem,NC,USA,wakehealth.edu,https://wakehealth.edu/cancer,"Comprehensive Cancer",NCI comprehensive Precision Oncology Initiative genomic sequencing 120+ clinicians,4,Yes,Unknown,Unknown,NCI comprehensive Precision Oncology Initiative genomic sequencing 120+ clinicians,Pending,,,,,,"120+ clinicians",Needs Email,2026-01-01
Academic/Precision Medicine,Tier 2,UNC Lineberger Cancer Center,Leadership team,Leadership team,Leadership,Contact form on,Contact form on,(984) 974-8324,,Chapel Hill,NC,USA,unclineberger.org,https://unclineberger.org,"Comprehensive Cancer",NCI comprehensive UNC Precision Oncology Program UNCseq CAR-T therapies NCI-MATCH trial,4,Yes,Unknown,Unknown,NCI comprehensive UNC Precision Oncology Program UNCseq CAR-T therapies NCI-MATCH trial,Pending,,,,,,"UNCseq CAR-T therapies",Needs Email,2026-01-01
